Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-30 00:00:00-05:00,274.33876719310007,275.998548474072,269.34953557543525,275.27301025390625,16693300,0.0,0.0
2020-12-01 00:00:00-05:00,277.44957569491936,287.5274316117912,277.25078897315893,284.7942810058594,20738900,0.0,0.0
2020-12-02 00:00:00-05:00,283.6115924383215,289.992270617401,279.10934883904036,285.75836181640625,17361600,0.0,0.0
2020-12-03 00:00:00-05:00,284.4961739879799,284.8937171606204,279.3479186253754,280.1231384277344,12921700,0.0,0.0
2020-12-04 00:00:00-05:00,278.582627741805,281.72327048958266,277.58875460632856,277.986328125,10880300,0.0,0.0
2020-12-07 00:00:00-05:00,277.4794578471977,286.72246636545617,276.495533096647,283.8302917480469,13007700,0.0,0.0
2020-12-08 00:00:00-05:00,284.2576598608406,284.67506958478833,279.8249639215827,281.66363525390625,10747700,0.0,0.0
2020-12-09 00:00:00-05:00,281.9220459850057,285.86772338842565,270.08501377474596,276.21722412109375,25189700,0.0,0.0
2020-12-10 00:00:00-05:00,273.8517825845174,277.02223996978546,270.1943067907997,275.4220886230469,20065100,0.0,0.0
2020-12-11 00:00:00-05:00,272.84793828956555,274.7860026639281,268.59416329956224,271.8739318847656,14391400,0.0,0.0
2020-12-14 00:00:00-05:00,271.6950571438995,275.52147425983287,269.89614944043467,272.5100402832031,16376900,0.0,0.0
2020-12-15 00:00:00-05:00,273.1461045592693,274.38844581524904,265.83121380274713,273.8616943359375,23979500,0.0,0.0
2020-12-16 00:00:00-05:00,273.0765898818216,276.15757230880143,270.840375347697,273.98101806640625,15885000,0.0,0.0
2020-12-17 00:00:00-05:00,275.3724371090971,278.721784724986,271.9336142200269,272.7983093261719,16377800,0.0,0.0
2020-12-18 00:00:00-05:00,274.0803675596874,276.2967154406914,269.478760690303,274.7065124511719,26693200,0.0,0.0
2020-12-21 00:00:00-05:00,271.3074906598264,272.9871386308636,266.1492868272138,271.11865234375,16553700,0.0,0.0
2020-12-22 00:00:00-05:00,269.8365360851599,269.8365360851599,263.008633008387,265.45355224609375,17312900,0.0,0.0
2020-12-23 00:00:00-05:00,265.25478916955404,270.50243758705955,264.59882932604114,266.46728515625,14329000,0.0,0.0
2020-12-24 00:00:00-05:00,267.23260080437507,268.743276979402,264.5690282073802,265.76165771484375,6702000,0.0,0.0
2020-12-28 00:00:00-05:00,267.09339548744236,275.600945150204,264.03228027744063,275.30279541015625,23299700,0.0,0.0
2020-12-29 00:00:00-05:00,275.2531392357801,278.79132468616433,274.5872309809137,275.08416748046875,16383000,0.0,0.0
2020-12-30 00:00:00-05:00,276.2469879206749,276.37616592148805,270.0452003272799,270.2042236328125,11803800,0.0,0.0
2020-12-31 00:00:00-05:00,270.3334622960556,275.39227234420343,268.1568779489153,271.4863586425781,12900400,0.0,0.0
2021-01-04 00:00:00-05:00,273.0964204640378,273.3150737362507,263.5751305135248,267.2922058105469,15106100,0.0,0.0
2021-01-05 00:00:00-05:00,266.64618120176334,270.73098445154903,266.566654380942,269.30975341796875,9871600,0.0,0.0
2021-01-06 00:00:00-05:00,260.3947146442421,266.1094841450222,258.4169171662844,261.6966857910156,24354100,0.0,0.0
2021-01-07 00:00:00-05:00,264.270848884873,269.94585574307666,263.1577158756211,267.09344482421875,15789800,0.0,0.0
2021-01-08 00:00:00-05:00,266.666089935615,267.3021832804523,261.56751606249094,265.9306335449219,18528300,0.0,0.0
2021-01-11 00:00:00-05:00,258.8840545053035,261.85572512169824,254.33209910023183,255.26634216308594,30412300,0.0,0.0
2021-01-12 00:00:00-05:00,255.05765536457494,258.1287195660793,248.76643689922236,249.5515899658203,26383500,0.0,0.0
2021-01-13 00:00:00-05:00,250.00877588781722,252.39406520969743,247.67316808761396,250.0982208251953,19528900,0.0,0.0
2021-01-14 00:00:00-05:00,251.84742877824823,253.46744672820924,243.11129120361616,244.13497924804688,29739400,0.0,0.0
2021-01-15 00:00:00-05:00,246.38112359661773,252.3046136609989,245.6456672437145,249.81993103027344,24942900,0.0,0.0
2021-01-19 00:00:00-05:00,255.3259954708625,260.5935411435162,251.17161315727316,259.5002746582031,28028500,0.0,0.0
2021-01-20 00:00:00-05:00,267.2822843136615,268.66378247519873,261.9849540597102,265.8411865234375,25199900,0.0,0.0
2021-01-21 00:00:00-05:00,267.61025315301697,271.9236583247579,265.8510785349372,271.1981201171875,20838700,0.0,0.0
2021-01-22 00:00:00-05:00,270.34338138120853,276.76379192111597,270.33343294626593,272.818115234375,21954000,0.0,0.0
2021-01-25 00:00:00-05:00,276.43591003074664,278.38389303571574,269.84652577546376,276.30670166015625,19087000,0.0,0.0
2021-01-26 00:00:00-05:00,276.4358822328191,283.64146230270273,276.107887120364,280.3218994140625,19373600,0.0,0.0
2021-01-27 00:00:00-05:00,280.7989192423666,281.7132956884518,266.47720660271267,270.47259521484375,35346200,0.0,0.0
2021-01-28 00:00:00-05:00,275.48170853175645,285.0328437529223,263.0781930081968,263.3763427734375,37758800,0.0,0.0
2021-01-29 00:00:00-05:00,263.67451957536355,264.92680937897524,253.28856394656756,256.7472229003906,30389500,0.0,0.0
2021-02-01 00:00:00-05:00,257.9299290265486,262.55146308120544,253.34818871798493,260.4046936035156,22914300,0.0,0.0
2021-02-02 00:00:00-05:00,262.3824576706842,267.2027475235563,261.6569195012926,265.4435729980469,17320800,0.0,0.0
2021-02-03 00:00:00-05:00,263.99257775143155,267.5506605664134,262.22348478110126,265.0162658691406,14223400,0.0,0.0
2021-02-04 00:00:00-05:00,265.3740722049333,266.5170202299484,262.38250439973507,264.85723876953125,16060000,0.0,0.0
2021-02-05 00:00:00-05:00,265.16531379856116,267.5208183709261,264.0422627458969,266.4573669433594,12454400,0.0,0.0
2021-02-08 00:00:00-05:00,267.103342297734,268.2065266597949,263.37631891683543,264.9466247558594,13755200,0.0,0.0
2021-02-09 00:00:00-05:00,264.8075352267552,271.71496498758677,264.12176040264853,267.7991027832031,14613400,0.0,0.0
2021-02-10 00:00:00-05:00,270.7806869066925,272.1223910729219,266.07965711565373,270.2042236328125,14687200,0.0,0.0
2021-02-11 00:00:00-05:00,270.2241776023874,271.9037952738126,266.84498472431835,268.7333679199219,12828600,0.0,0.0
2021-02-12 00:00:00-05:00,268.86251790853225,269.51847774007956,266.69588200865024,268.8426513671875,9097600,0.0,0.0
2021-02-16 00:00:00-05:00,269.14082130496485,274.90530343957204,268.3954164856225,272.2914123535156,15417200,0.0,0.0
2021-02-17 00:00:00-05:00,269.57811865209567,272.2914030205178,267.9282857354953,271.89385986328125,12763200,0.0,0.0
